"","date","visits","Page_Summary"
"13881",2016-02-18,115919,"Taylor_Swift"
"13882",2016-02-19,91628,"Taylor_Swift"
"13883",2016-02-20,96011,"Taylor_Swift"
"13884",2016-02-21,93572,"Taylor_Swift"
"13885",2016-02-22,100049,"Taylor_Swift"
"13886",2016-02-23,77200,"Taylor_Swift"
"13887",2016-02-24,66874,"Taylor_Swift"
"13888",2016-02-25,62801,"Taylor_Swift"
"13889",2016-02-26,56334,"Taylor_Swift"
"13890",2016-02-27,55009,"Taylor_Swift"
"13891",2016-02-28,65904,"Taylor_Swift"
"13892",2016-02-29,54640,"Taylor_Swift"
"13893",2016-03-01,55405,"Taylor_Swift"
"13894",2016-03-02,51995,"Taylor_Swift"
"13895",2016-03-03,51086,"Taylor_Swift"
"13896",2016-03-04,51844,"Taylor_Swift"
"13897",2016-03-05,50265,"Taylor_Swift"
"13898",2016-03-06,53360,"Taylor_Swift"
"13899",2016-03-07,64498,"Taylor_Swift"
"13900",2016-03-08,52793,"Taylor_Swift"
"13901",2016-03-09,50393,"Taylor_Swift"
"13902",2016-03-10,47302,"Taylor_Swift"
"13903",2016-03-11,44353,"Taylor_Swift"
"13904",2016-03-12,47560,"Taylor_Swift"
"13905",2016-03-13,48150,"Taylor_Swift"
"13906",2016-03-14,43663,"Taylor_Swift"
"13907",2016-03-15,42362,"Taylor_Swift"
"13908",2016-03-16,95083,"Taylor_Swift"
"13909",2016-03-17,58905,"Taylor_Swift"
"13910",2016-03-18,48543,"Taylor_Swift"
"13911",2016-03-19,45929,"Taylor_Swift"
"13912",2016-03-20,50374,"Taylor_Swift"
"13913",2016-03-21,46276,"Taylor_Swift"
"13914",2016-03-22,43229,"Taylor_Swift"
"13915",2016-03-23,43548,"Taylor_Swift"
"13916",2016-03-24,43711,"Taylor_Swift"
"13917",2016-03-25,42364,"Taylor_Swift"
"13918",2016-03-26,42105,"Taylor_Swift"
"13919",2016-03-27,47244,"Taylor_Swift"
"13920",2016-03-28,45952,"Taylor_Swift"
"13921",2016-03-29,43219,"Taylor_Swift"
"13922",2016-03-30,42141,"Taylor_Swift"
"13923",2016-03-31,42307,"Taylor_Swift"
"13924",2016-04-01,49490,"Taylor_Swift"
"13925",2016-04-02,54819,"Taylor_Swift"
"13926",2016-04-03,55797,"Taylor_Swift"
"13927",2016-04-04,106658,"Taylor_Swift"
"13928",2016-04-05,60590,"Taylor_Swift"
"13929",2016-04-06,55644,"Taylor_Swift"
"13930",2016-04-07,57709,"Taylor_Swift"
"13931",2016-04-08,59048,"Taylor_Swift"
"13932",2016-04-09,50383,"Taylor_Swift"
"13933",2016-04-10,52738,"Taylor_Swift"
"13934",2016-04-11,47339,"Taylor_Swift"
"13935",2016-04-12,44894,"Taylor_Swift"
"13936",2016-04-13,49945,"Taylor_Swift"
"13937",2016-04-14,53571,"Taylor_Swift"
"13938",2016-04-15,48869,"Taylor_Swift"
"13939",2016-04-16,48448,"Taylor_Swift"
"13940",2016-04-17,49213,"Taylor_Swift"
"13941",2016-04-18,52716,"Taylor_Swift"
"13942",2016-04-19,57320,"Taylor_Swift"
"13943",2016-04-20,55931,"Taylor_Swift"
"13944",2016-04-21,49841,"Taylor_Swift"
"13945",2016-04-22,48291,"Taylor_Swift"
"13946",2016-04-23,50932,"Taylor_Swift"
"13947",2016-04-24,48906,"Taylor_Swift"
"13948",2016-04-25,46020,"Taylor_Swift"
"13949",2016-04-26,47612,"Taylor_Swift"
"13950",2016-04-27,44670,"Taylor_Swift"
"13951",2016-04-28,44871,"Taylor_Swift"
"13952",2016-04-29,45247,"Taylor_Swift"
"13953",2016-04-30,44639,"Taylor_Swift"
"13954",2016-05-01,46302,"Taylor_Swift"
"13955",2016-05-02,46820,"Taylor_Swift"
"13956",2016-05-03,47290,"Taylor_Swift"
"13957",2016-05-04,42913,"Taylor_Swift"
"13958",2016-05-05,42449,"Taylor_Swift"
"13959",2016-05-06,42250,"Taylor_Swift"
"13960",2016-05-07,41407,"Taylor_Swift"
"13961",2016-05-08,40364,"Taylor_Swift"
"13962",2016-05-09,40522,"Taylor_Swift"
"13963",2016-05-10,40734,"Taylor_Swift"
"13964",2016-05-11,45655,"Taylor_Swift"
"13965",2016-05-12,43148,"Taylor_Swift"
"13966",2016-05-13,40546,"Taylor_Swift"
"13967",2016-05-14,39742,"Taylor_Swift"
"13968",2016-05-15,41478,"Taylor_Swift"
"13969",2016-05-16,41485,"Taylor_Swift"
"13970",2016-05-17,38939,"Taylor_Swift"
"13971",2016-05-18,39044,"Taylor_Swift"
"13972",2016-05-19,38873,"Taylor_Swift"
"13973",2016-05-20,36110,"Taylor_Swift"
"13974",2016-05-21,40212,"Taylor_Swift"
"13975",2016-05-22,44198,"Taylor_Swift"
"13976",2016-05-23,45723,"Taylor_Swift"
"13977",2016-05-24,42323,"Taylor_Swift"
"13978",2016-05-25,44181,"Taylor_Swift"
"13979",2016-05-26,43116,"Taylor_Swift"
"13980",2016-05-27,37963,"Taylor_Swift"
"13981",2016-05-28,37044,"Taylor_Swift"
"13982",2016-05-29,37300,"Taylor_Swift"
"13983",2016-05-30,38470,"Taylor_Swift"
"13984",2016-05-31,36986,"Taylor_Swift"
"13985",2016-06-01,41570,"Taylor_Swift"
"13986",2016-06-02,98520,"Taylor_Swift"
"13987",2016-06-03,72508,"Taylor_Swift"
"13988",2016-06-04,52552,"Taylor_Swift"
"13989",2016-06-05,51776,"Taylor_Swift"
"13990",2016-06-06,201935,"Taylor_Swift"
"13991",2016-06-07,55588,"Taylor_Swift"
"13992",2016-06-08,47830,"Taylor_Swift"
"13993",2016-06-09,47823,"Taylor_Swift"
"13994",2016-06-10,48552,"Taylor_Swift"
"13995",2016-06-11,43339,"Taylor_Swift"
"13996",2016-06-12,41758,"Taylor_Swift"
"13997",2016-06-13,37730,"Taylor_Swift"
"13998",2016-06-14,36610,"Taylor_Swift"
"13999",2016-06-15,59243,"Taylor_Swift"
"14000",2016-06-16,249687,"Taylor_Swift"
"14001",2016-06-17,139306,"Taylor_Swift"
"14002",2016-06-18,86134,"Taylor_Swift"
"14003",2016-06-19,71985,"Taylor_Swift"
"14004",2016-06-20,62713,"Taylor_Swift"
"14005",2016-06-21,57591,"Taylor_Swift"
"14006",2016-06-22,62642,"Taylor_Swift"
"14007",2016-06-23,64630,"Taylor_Swift"
"14008",2016-06-24,60682,"Taylor_Swift"
"14009",2016-06-25,70123,"Taylor_Swift"
"14010",2016-06-26,74195,"Taylor_Swift"
"14011",2016-06-27,69370,"Taylor_Swift"
"14012",2016-06-28,68761,"Taylor_Swift"
"14013",2016-06-29,67701,"Taylor_Swift"
"14014",2016-06-30,62309,"Taylor_Swift"
"14015",2016-07-01,51591,"Taylor_Swift"
"14016",2016-07-02,46854,"Taylor_Swift"
"14017",2016-07-03,48732,"Taylor_Swift"
"14018",2016-07-04,59984,"Taylor_Swift"
"14019",2016-07-05,64675,"Taylor_Swift"
"14020",2016-07-06,61770,"Taylor_Swift"
"14021",2016-07-07,58376,"Taylor_Swift"
"14022",2016-07-08,54362,"Taylor_Swift"
"14023",2016-07-09,49253,"Taylor_Swift"
"14024",2016-07-10,44858,"Taylor_Swift"
"14025",2016-07-11,52150,"Taylor_Swift"
"14026",2016-07-12,86973,"Taylor_Swift"
"14027",2016-07-13,113223,"Taylor_Swift"
"14028",2016-07-14,119663,"Taylor_Swift"
"14029",2016-07-15,87088,"Taylor_Swift"
"14030",2016-07-16,70879,"Taylor_Swift"
"14031",2016-07-17,64030,"Taylor_Swift"
"14032",2016-07-18,314556,"Taylor_Swift"
"14033",2016-07-19,211237,"Taylor_Swift"
"14034",2016-07-20,159253,"Taylor_Swift"
"14035",2016-07-21,222663,"Taylor_Swift"
"14036",2016-07-22,185074,"Taylor_Swift"
"14037",2016-07-23,91344,"Taylor_Swift"
"14038",2016-07-24,79533,"Taylor_Swift"
"14039",2016-07-25,70739,"Taylor_Swift"
"14040",2016-07-26,54871,"Taylor_Swift"
"14041",2016-07-27,52124,"Taylor_Swift"
"14042",2016-07-28,49596,"Taylor_Swift"
"14043",2016-07-29,48218,"Taylor_Swift"
"14044",2016-07-30,46327,"Taylor_Swift"
"14045",2016-07-31,48137,"Taylor_Swift"
"14046",2016-08-01,44961,"Taylor_Swift"
"14047",2016-08-02,45047,"Taylor_Swift"
"14048",2016-08-03,46152,"Taylor_Swift"
"14049",2016-08-04,41512,"Taylor_Swift"
"14050",2016-08-05,39715,"Taylor_Swift"
"14051",2016-08-06,34669,"Taylor_Swift"
"14052",2016-08-07,36798,"Taylor_Swift"
"14053",2016-08-08,36499,"Taylor_Swift"
"14054",2016-08-09,37896,"Taylor_Swift"
"14055",2016-08-10,39859,"Taylor_Swift"
"14056",2016-08-11,38170,"Taylor_Swift"
"14057",2016-08-12,33390,"Taylor_Swift"
"14058",2016-08-13,31930,"Taylor_Swift"
"14059",2016-08-14,34338,"Taylor_Swift"
"14060",2016-08-15,34875,"Taylor_Swift"
"14061",2016-08-16,31706,"Taylor_Swift"
"14062",2016-08-17,37744,"Taylor_Swift"
"14063",2016-08-18,35515,"Taylor_Swift"
"14064",2016-08-19,31202,"Taylor_Swift"
"14065",2016-08-20,30223,"Taylor_Swift"
"14066",2016-08-21,35054,"Taylor_Swift"
"14067",2016-08-22,38243,"Taylor_Swift"
"14068",2016-08-23,60042,"Taylor_Swift"
"14069",2016-08-24,43659,"Taylor_Swift"
"14070",2016-08-25,38773,"Taylor_Swift"
"14071",2016-08-26,47848,"Taylor_Swift"
"14072",2016-08-27,45196,"Taylor_Swift"
"14073",2016-08-28,50484,"Taylor_Swift"
"14074",2016-08-29,57222,"Taylor_Swift"
"14075",2016-08-30,56005,"Taylor_Swift"
"14076",2016-08-31,45462,"Taylor_Swift"
"14077",2016-09-01,41725,"Taylor_Swift"
"14078",2016-09-02,38440,"Taylor_Swift"
"14079",2016-09-03,39911,"Taylor_Swift"
"14080",2016-09-04,39227,"Taylor_Swift"
"14081",2016-09-05,40728,"Taylor_Swift"
"14082",2016-09-06,47408,"Taylor_Swift"
"14083",2016-09-07,95111,"Taylor_Swift"
"14084",2016-09-08,61670,"Taylor_Swift"
"14085",2016-09-09,46783,"Taylor_Swift"
"14086",2016-09-10,50447,"Taylor_Swift"
"14087",2016-09-11,49025,"Taylor_Swift"
"14088",2016-09-12,43595,"Taylor_Swift"
"14089",2016-09-13,47019,"Taylor_Swift"
"14090",2016-09-14,38052,"Taylor_Swift"
"14091",2016-09-15,43205,"Taylor_Swift"
"14092",2016-09-16,42379,"Taylor_Swift"
"14093",2016-09-17,42234,"Taylor_Swift"
"14094",2016-09-18,43594,"Taylor_Swift"
"14095",2016-09-19,44929,"Taylor_Swift"
"14096",2016-09-20,41207,"Taylor_Swift"
"14097",2016-09-21,37982,"Taylor_Swift"
"14098",2016-09-22,35849,"Taylor_Swift"
"14099",2016-09-23,34218,"Taylor_Swift"
"14100",2016-09-24,35687,"Taylor_Swift"
"14101",2016-09-25,56994,"Taylor_Swift"
"14102",2016-09-26,35363,"Taylor_Swift"
"14103",2016-09-27,33416,"Taylor_Swift"
"14104",2016-09-28,35002,"Taylor_Swift"
"14105",2016-09-29,35038,"Taylor_Swift"
"14106",2016-09-30,33169,"Taylor_Swift"
"14107",2016-10-01,33931,"Taylor_Swift"
"14108",2016-10-02,37499,"Taylor_Swift"
"14109",2016-10-03,35108,"Taylor_Swift"
"14110",2016-10-04,35466,"Taylor_Swift"
"14111",2016-10-05,34258,"Taylor_Swift"
"14112",2016-10-06,32927,"Taylor_Swift"
"14113",2016-10-07,33063,"Taylor_Swift"
"14114",2016-10-08,35415,"Taylor_Swift"
"14115",2016-10-09,34603,"Taylor_Swift"
"14116",2016-10-10,32369,"Taylor_Swift"
"14117",2016-10-11,31786,"Taylor_Swift"
"14118",2016-10-12,32551,"Taylor_Swift"
"14119",2016-10-13,35428,"Taylor_Swift"
"14120",2016-10-14,33915,"Taylor_Swift"
"14121",2016-10-15,34812,"Taylor_Swift"
"14122",2016-10-16,37585,"Taylor_Swift"
"14123",2016-10-17,35686,"Taylor_Swift"
"14124",2016-10-18,34638,"Taylor_Swift"
"14125",2016-10-19,35419,"Taylor_Swift"
"14126",2016-10-20,34113,"Taylor_Swift"
"14127",2016-10-21,33691,"Taylor_Swift"
"14128",2016-10-22,38509,"Taylor_Swift"
"14129",2016-10-23,50158,"Taylor_Swift"
"14130",2016-10-24,54606,"Taylor_Swift"
"14131",2016-10-25,51723,"Taylor_Swift"
"14132",2016-10-26,38415,"Taylor_Swift"
"14133",2016-10-27,38064,"Taylor_Swift"
"14134",2016-10-28,35082,"Taylor_Swift"
"14135",2016-10-29,35658,"Taylor_Swift"
"14136",2016-10-30,35945,"Taylor_Swift"
"14137",2016-10-31,33437,"Taylor_Swift"
"14138",2016-11-01,35992,"Taylor_Swift"
"14139",2016-11-02,40452,"Taylor_Swift"
"14140",2016-11-03,64412,"Taylor_Swift"
"14141",2016-11-04,49073,"Taylor_Swift"
"14142",2016-11-05,42654,"Taylor_Swift"
"14143",2016-11-06,43614,"Taylor_Swift"
"14144",2016-11-07,48623,"Taylor_Swift"
"14145",2016-11-08,45775,"Taylor_Swift"
"14146",2016-11-09,36367,"Taylor_Swift"
"14147",2016-11-10,34269,"Taylor_Swift"
"14148",2016-11-11,39524,"Taylor_Swift"
"14149",2016-11-12,37711,"Taylor_Swift"
"14150",2016-11-13,40637,"Taylor_Swift"
"14151",2016-11-14,40907,"Taylor_Swift"
"14152",2016-11-15,37671,"Taylor_Swift"
"14153",2016-11-16,38364,"Taylor_Swift"
"14154",2016-11-17,40995,"Taylor_Swift"
"14155",2016-11-18,36362,"Taylor_Swift"
"14156",2016-11-19,36725,"Taylor_Swift"
"14157",2016-11-20,38485,"Taylor_Swift"
"14158",2016-11-21,42759,"Taylor_Swift"
"14159",2016-11-22,37876,"Taylor_Swift"
"14160",2016-11-23,37392,"Taylor_Swift"
"14161",2016-11-24,34875,"Taylor_Swift"
"14162",2016-11-25,33981,"Taylor_Swift"
"14163",2016-11-26,35977,"Taylor_Swift"
"14164",2016-11-27,37170,"Taylor_Swift"
"14165",2016-11-28,36067,"Taylor_Swift"
"14166",2016-11-29,36703,"Taylor_Swift"
"14167",2016-11-30,38137,"Taylor_Swift"
"14168",2016-12-01,39410,"Taylor_Swift"
"14169",2016-12-02,36865,"Taylor_Swift"
"14170",2016-12-03,37431,"Taylor_Swift"
"14171",2016-12-04,40602,"Taylor_Swift"
"14172",2016-12-05,41965,"Taylor_Swift"
"14173",2016-12-06,36356,"Taylor_Swift"
"14174",2016-12-07,39609,"Taylor_Swift"
"14175",2016-12-08,37443,"Taylor_Swift"
"14176",2016-12-09,49733,"Taylor_Swift"
"14177",2016-12-10,43467,"Taylor_Swift"
"14178",2016-12-11,42666,"Taylor_Swift"
"14179",2016-12-12,46791,"Taylor_Swift"
"14180",2016-12-13,90212,"Taylor_Swift"
"14181",2016-12-14,66764,"Taylor_Swift"
"14182",2016-12-15,44662,"Taylor_Swift"
"14183",2016-12-16,37594,"Taylor_Swift"
"14184",2016-12-17,37494,"Taylor_Swift"
"14185",2016-12-18,37907,"Taylor_Swift"
"14186",2016-12-19,35652,"Taylor_Swift"
"14187",2016-12-20,35943,"Taylor_Swift"
"14188",2016-12-21,34807,"Taylor_Swift"
"14189",2016-12-22,34294,"Taylor_Swift"
"14190",2016-12-23,33147,"Taylor_Swift"
"14191",2016-12-24,32185,"Taylor_Swift"
"14192",2016-12-25,31909,"Taylor_Swift"
"14193",2016-12-26,38200,"Taylor_Swift"
"14194",2016-12-27,49142,"Taylor_Swift"
"14195",2016-12-28,49110,"Taylor_Swift"
"14196",2016-12-29,42996,"Taylor_Swift"
"14197",2016-12-30,44492,"Taylor_Swift"
"14198",2016-12-31,38478,"Taylor_Swift"
"14199",2015-10-01,39091,"The_Force_Awakens"
"14200",2015-10-02,43754,"The_Force_Awakens"
"14201",2015-10-03,50904,"The_Force_Awakens"
"14202",2015-10-04,52983,"The_Force_Awakens"
"14203",2015-10-05,49748,"The_Force_Awakens"
"14204",2015-10-06,46628,"The_Force_Awakens"
"14205",2015-10-07,44256,"The_Force_Awakens"
"14206",2015-10-08,46892,"The_Force_Awakens"
"14207",2015-10-09,50968,"The_Force_Awakens"
"14208",2015-10-10,59308,"The_Force_Awakens"
"14209",2015-10-11,64719,"The_Force_Awakens"
"14210",2015-10-12,65761,"The_Force_Awakens"
"14211",2015-10-13,57017,"The_Force_Awakens"
"14212",2015-10-14,51803,"The_Force_Awakens"
"14213",2015-10-15,53799,"The_Force_Awakens"
"14214",2015-10-16,54478,"The_Force_Awakens"
"14215",2015-10-17,62119,"The_Force_Awakens"
"14216",2015-10-18,161732,"The_Force_Awakens"
"14217",2015-10-19,261538,"The_Force_Awakens"
"14218",2015-10-20,1158447,"The_Force_Awakens"
"14219",2015-10-21,549747,"The_Force_Awakens"
"14220",2015-10-22,307878,"The_Force_Awakens"
"14221",2015-10-23,224254,"The_Force_Awakens"
"14222",2015-10-24,195283,"The_Force_Awakens"
"14223",2015-10-25,164907,"The_Force_Awakens"
"14224",2015-10-26,145585,"The_Force_Awakens"
"14225",2015-10-27,113796,"The_Force_Awakens"
"14226",2015-10-28,99168,"The_Force_Awakens"
"14227",2015-10-29,95903,"The_Force_Awakens"
"14228",2015-10-30,92936,"The_Force_Awakens"
"14229",2015-10-31,93913,"The_Force_Awakens"
"14230",2015-11-01,98589,"The_Force_Awakens"
"14231",2015-11-02,100218,"The_Force_Awakens"
"14232",2015-11-03,89145,"The_Force_Awakens"
"14233",2015-11-04,104907,"The_Force_Awakens"
"14234",2015-11-05,116787,"The_Force_Awakens"
"14235",2015-11-06,148633,"The_Force_Awakens"
"14236",2015-11-07,152852,"The_Force_Awakens"
"14237",2015-11-08,161930,"The_Force_Awakens"
"14238",2015-11-09,157427,"The_Force_Awakens"
"14239",2015-11-10,128673,"The_Force_Awakens"
"14240",2015-11-11,111899,"The_Force_Awakens"
"14241",2015-11-12,109946,"The_Force_Awakens"
"14242",2015-11-13,122090,"The_Force_Awakens"
"14243",2015-11-14,97917,"The_Force_Awakens"
"14244",2015-11-15,120455,"The_Force_Awakens"
"14245",2015-11-16,123652,"The_Force_Awakens"
"14246",2015-11-17,111662,"The_Force_Awakens"
"14247",2015-11-18,99456,"The_Force_Awakens"
"14248",2015-11-19,107708,"The_Force_Awakens"
"14249",2015-11-20,115858,"The_Force_Awakens"
"14250",2015-11-21,114766,"The_Force_Awakens"
"14251",2015-11-22,132544,"The_Force_Awakens"
"14252",2015-11-23,150037,"The_Force_Awakens"
"14253",2015-11-24,141382,"The_Force_Awakens"
"14254",2015-11-25,136611,"The_Force_Awakens"
"14255",2015-11-26,157713,"The_Force_Awakens"
"14256",2015-11-27,174884,"The_Force_Awakens"
"14257",2015-11-28,157864,"The_Force_Awakens"
"14258",2015-11-29,171736,"The_Force_Awakens"
"14259",2015-11-30,178933,"The_Force_Awakens"
"14260",2015-12-01,190267,"The_Force_Awakens"
"14261",2015-12-02,197114,"The_Force_Awakens"
"14262",2015-12-03,190944,"The_Force_Awakens"
"14263",2015-12-04,197474,"The_Force_Awakens"
"14264",2015-12-05,202341,"The_Force_Awakens"
"14265",2015-12-06,236723,"The_Force_Awakens"
"14266",2015-12-07,263091,"The_Force_Awakens"
"14267",2015-12-08,235709,"The_Force_Awakens"
"14268",2015-12-09,240899,"The_Force_Awakens"
"14269",2015-12-10,245554,"The_Force_Awakens"
"14270",2015-12-11,280457,"The_Force_Awakens"
"14271",2015-12-12,317900,"The_Force_Awakens"
"14272",2015-12-13,418533,"The_Force_Awakens"
"14273",2015-12-14,559380,"The_Force_Awakens"
"14274",2015-12-15,1028133,"The_Force_Awakens"
"14275",2015-12-16,1525069,"The_Force_Awakens"
"14276",2015-12-17,2139173,"The_Force_Awakens"
"14277",2015-12-18,3160278,"The_Force_Awakens"
"14278",2015-12-19,2680508,"The_Force_Awakens"
"14279",2015-12-20,2360719,"The_Force_Awakens"
"14280",2015-12-21,2164430,"The_Force_Awakens"
"14281",2015-12-22,1585993,"The_Force_Awakens"
"14282",2015-12-23,1338748,"The_Force_Awakens"
"14283",2015-12-24,1127679,"The_Force_Awakens"
"14284",2015-12-25,955402,"The_Force_Awakens"
"14285",2015-12-26,1201631,"The_Force_Awakens"
"14286",2015-12-27,1357632,"The_Force_Awakens"
"14287",2015-12-28,1300044,"The_Force_Awakens"
"14288",2015-12-29,1030407,"The_Force_Awakens"
"14289",2015-12-30,988341,"The_Force_Awakens"
"14290",2015-12-31,833705,"The_Force_Awakens"
"14291",2016-01-01,756855,"The_Force_Awakens"
"14292",2016-01-02,895000,"The_Force_Awakens"
"14293",2016-01-03,902620,"The_Force_Awakens"
"14294",2016-01-04,791007,"The_Force_Awakens"
"14295",2016-01-05,603881,"The_Force_Awakens"
"14296",2016-01-06,574097,"The_Force_Awakens"
"14297",2016-01-07,565684,"The_Force_Awakens"
"14298",2016-01-08,481406,"The_Force_Awakens"
"14299",2016-01-09,512735,"The_Force_Awakens"
"14300",2016-01-10,554328,"The_Force_Awakens"
"14301",2016-01-11,489572,"The_Force_Awakens"
"14302",2016-01-12,374266,"The_Force_Awakens"
"14303",2016-01-13,337281,"The_Force_Awakens"
"14304",2016-01-14,315758,"The_Force_Awakens"
"14305",2016-01-15,296031,"The_Force_Awakens"
"14306",2016-01-16,303485,"The_Force_Awakens"
"14307",2016-01-17,352063,"The_Force_Awakens"
"14308",2016-01-18,331293,"The_Force_Awakens"
"14309",2016-01-19,262906,"The_Force_Awakens"
"14310",2016-01-20,244477,"The_Force_Awakens"
"14311",2016-01-21,226590,"The_Force_Awakens"
"14312",2016-01-22,197440,"The_Force_Awakens"
"14313",2016-01-23,204777,"The_Force_Awakens"
"14314",2016-01-24,225279,"The_Force_Awakens"
"14315",2016-01-25,200732,"The_Force_Awakens"
"14316",2016-01-26,170568,"The_Force_Awakens"
"14317",2016-01-27,169230,"The_Force_Awakens"
"14318",2016-01-28,158854,"The_Force_Awakens"
"14319",2016-01-29,155293,"The_Force_Awakens"
"14320",2016-01-30,171327,"The_Force_Awakens"
"14321",2016-01-31,193405,"The_Force_Awakens"
"14322",2016-02-01,178855,"The_Force_Awakens"
"14323",2016-02-02,141428,"The_Force_Awakens"
"14324",2016-02-03,143537,"The_Force_Awakens"
"14325",2016-02-04,230646,"The_Force_Awakens"
"14326",2016-02-05,131543,"The_Force_Awakens"
"14327",2016-02-06,156123,"The_Force_Awakens"
"14328",2016-02-07,161567,"The_Force_Awakens"
"14329",2016-02-08,134702,"The_Force_Awakens"
"14330",2016-02-09,114870,"The_Force_Awakens"
"14331",2016-02-10,114862,"The_Force_Awakens"
"14332",2016-02-11,108107,"The_Force_Awakens"
"14333",2016-02-12,106273,"The_Force_Awakens"
"14334",2016-02-13,109768,"The_Force_Awakens"
"14335",2016-02-14,124535,"The_Force_Awakens"
"14336",2016-02-15,142384,"The_Force_Awakens"
"14337",2016-02-16,116223,"The_Force_Awakens"
"14338",2016-02-17,93907,"The_Force_Awakens"
"14339",2016-02-18,92308,"The_Force_Awakens"
"14340",2016-02-19,89964,"The_Force_Awakens"
"14341",2016-02-20,91192,"The_Force_Awakens"
"14342",2016-02-21,100679,"The_Force_Awakens"
"14343",2016-02-22,99267,"The_Force_Awakens"
"14344",2016-02-23,76977,"The_Force_Awakens"
"14345",2016-02-24,70373,"The_Force_Awakens"
"14346",2016-02-25,68265,"The_Force_Awakens"
"14347",2016-02-26,68821,"The_Force_Awakens"
"14348",2016-02-27,75803,"The_Force_Awakens"
"14349",2016-02-28,86701,"The_Force_Awakens"
"14350",2016-02-29,136157,"The_Force_Awakens"
"14351",2016-03-01,71907,"The_Force_Awakens"
"14352",2016-03-02,61889,"The_Force_Awakens"
"14353",2016-03-03,64769,"The_Force_Awakens"
"14354",2016-03-04,63276,"The_Force_Awakens"
"14355",2016-03-05,63546,"The_Force_Awakens"
"14356",2016-03-06,67341,"The_Force_Awakens"
"14357",2016-03-07,61556,"The_Force_Awakens"
"14358",2016-03-08,53265,"The_Force_Awakens"
"14359",2016-03-09,54509,"The_Force_Awakens"
"14360",2016-03-10,54061,"The_Force_Awakens"
"14361",2016-03-11,53798,"The_Force_Awakens"
"14362",2016-03-12,56237,"The_Force_Awakens"
"14363",2016-03-13,62287,"The_Force_Awakens"
"14364",2016-03-14,61048,"The_Force_Awakens"
"14365",2016-03-15,54447,"The_Force_Awakens"
"14366",2016-03-16,49540,"The_Force_Awakens"
"14367",2016-03-17,46180,"The_Force_Awakens"
"14368",2016-03-18,44734,"The_Force_Awakens"
"14369",2016-03-19,47823,"The_Force_Awakens"
"14370",2016-03-20,53778,"The_Force_Awakens"
"14371",2016-03-21,52112,"The_Force_Awakens"
"14372",2016-03-22,53598,"The_Force_Awakens"
"14373",2016-03-23,98352,"The_Force_Awakens"
"14374",2016-03-24,114634,"The_Force_Awakens"
"14375",2016-03-25,121285,"The_Force_Awakens"
"14376",2016-03-26,120158,"The_Force_Awakens"
"14377",2016-03-27,124513,"The_Force_Awakens"
"14378",2016-03-28,117609,"The_Force_Awakens"
"14379",2016-03-29,91745,"The_Force_Awakens"
"14380",2016-03-30,80961,"The_Force_Awakens"
"14381",2016-03-31,74352,"The_Force_Awakens"
"14382",2016-04-01,89691,"The_Force_Awakens"
"14383",2016-04-02,108559,"The_Force_Awakens"
"14384",2016-04-03,113241,"The_Force_Awakens"
"14385",2016-04-04,92125,"The_Force_Awakens"
"14386",2016-04-05,103194,"The_Force_Awakens"
"14387",2016-04-06,124092,"The_Force_Awakens"
"14388",2016-04-07,153262,"The_Force_Awakens"
"14389",2016-04-08,137897,"The_Force_Awakens"
"14390",2016-04-09,146695,"The_Force_Awakens"
"14391",2016-04-10,165093,"The_Force_Awakens"
"14392",2016-04-11,138451,"The_Force_Awakens"
"14393",2016-04-12,91897,"The_Force_Awakens"
"14394",2016-04-13,84392,"The_Force_Awakens"
"14395",2016-04-14,72709,"The_Force_Awakens"
"14396",2016-04-15,77495,"The_Force_Awakens"
"14397",2016-04-16,96466,"The_Force_Awakens"
